6;	0;	1154.1054
6;	1;	313.7269
6;	2;	786.8105
6;	3;	930.7519
6;	4;	497.2668
6;	5;	808.5166
6;	6;	969.7115
6;	7;	1074.9093
6;	8;	1003.2837
6;	9;	837.1370
6;	10;	1057.4289
6;	11;	697.0996
6;	12;	1093.8946
6;	13;	1072.4710
6;	14;	542.0069
6;	15;	1068.9058
6;	16;	617.7856
6;	17;	885.2380
6;	18;	1086.3821
6;	19;	583.8188
6;	20;	807.6784
6;	21;	1107.5833
6;	22;	797.1232
6;	23;	1111.5273
6;	24;	1238.1631
6;	25;	1066.5117
6;	26;	980.1276
6;	27;	636.5552
6;	28;	586.1358
6;	29;	1103.7445
6;	30;	621.4377
6;	31;	669.6334
6;	32;	1139.6140
6;	33;	823.4443
6;	34;	284.3133
6;	35;	412.4052
6;	36;	699.7070
6;	37;	1015.5900
6;	38;	940.2280
6;	39;	262.5101
7;	0;	736.1283
7;	1;	1215.4833
7;	2;	1021.7493
7;	3;	718.9125
7;	4;	721.1310
7;	5;	973.1562
7;	6;	605.8494
7;	7;	700.3037
7;	8;	1329.5411
7;	9;	1202.1479
7;	10;	1096.7483
7;	11;	780.1730
7;	12;	1176.0095
7;	13;	921.4292
7;	14;	938.2858
7;	15;	1151.7567
7;	16;	938.8074
7;	17;	1138.2225
7;	18;	557.5399
7;	19;	1137.2824
7;	20;	717.7989
7;	21;	1171.4959
7;	22;	971.4988
7;	23;	1000.8377
7;	24;	1271.7515
7;	25;	1189.1381
7;	26;	860.6723
7;	27;	929.4086
7;	28;	964.7124
7;	29;	1249.6401
7;	30;	827.1829
7;	31;	1108.8077
7;	32;	1187.7952
7;	33;	969.0355
7;	34;	710.7944
7;	35;	1164.3388
7;	36;	800.6606
7;	37;	798.6384
7;	38;	784.4150
7;	39;	408.9693
8;	0;	1125.2187
8;	1;	661.4894
8;	2;	849.7632
8;	3;	852.1515
8;	4;	1059.9209
8;	5;	875.6232
8;	6;	916.2626
8;	7;	1169.5480
8;	8;	1273.2066
8;	9;	1025.0825
8;	10;	1161.8025
8;	11;	1246.0350
8;	12;	460.5841
8;	13;	420.2922
8;	14;	476.0915
8;	15;	1000.3736
8;	16;	838.5628
8;	17;	1199.3982
8;	18;	675.0955
8;	19;	729.0001
8;	20;	1097.9389
8;	21;	980.6021
8;	22;	1263.2219
8;	23;	680.5826
8;	24;	1115.7617
8;	25;	1239.3869
8;	26;	1237.5291
8;	27;	995.2372
8;	28;	968.0110
8;	29;	938.4925
8;	30;	984.1741
8;	31;	1019.7731
8;	32;	1353.2905
8;	33;	1106.3807
8;	34;	480.0708
8;	35;	877.8825
8;	36;	958.9076
8;	37;	948.9877
8;	38;	498.1108
8;	39;	1236.1706
9;	0;	984.9909
9;	1;	662.4818
9;	2;	934.2203
9;	3;	1418.8950
9;	4;	1066.8835
9;	5;	1005.2644
9;	6;	581.1575
9;	7;	1093.1365
9;	8;	985.7074
9;	9;	1235.4738
9;	10;	693.8847
9;	11;	517.0349
9;	12;	726.3610
9;	13;	932.9229
9;	14;	1089.8218
9;	15;	989.5512
9;	16;	1019.4843
9;	17;	1225.5387
9;	18;	1163.1852
9;	19;	691.3715
9;	20;	713.9283
9;	21;	186.5420
9;	22;	1054.8362
9;	23;	897.8033
9;	24;	1000.6848
9;	25;	945.2270
9;	26;	1044.2155
9;	27;	729.6055
9;	28;	542.6156
9;	29;	1297.2968
9;	30;	843.7471
9;	31;	961.2214
9;	32;	651.2764
9;	33;	296.4941
9;	34;	654.4966
9;	35;	872.8465
9;	36;	405.1571
9;	37;	1041.6656
9;	38;	1209.2476
