6;	0;	1237.1433
6;	1;	385.3059
6;	2;	863.7075
6;	3;	1011.4804
6;	4;	575.3246
6;	5;	886.8812
6;	6;	1053.5808
6;	7;	1157.6320
6;	8;	1085.4308
6;	9;	915.8746
6;	10;	1140.5891
6;	11;	775.2788
6;	12;	1176.3858
6;	13;	1156.0512
6;	14;	618.4159
6;	15;	1152.2083
6;	16;	692.4153
6;	17;	963.3456
6;	18;	1169.1681
6;	19;	659.5016
6;	20;	886.5935
6;	21;	1190.5387
6;	22;	877.0149
6;	23;	1196.7342
6;	24;	1323.1411
6;	25;	1149.4268
6;	26;	1061.3082
6;	27;	712.2266
6;	28;	662.1906
6;	29;	1187.8653
6;	30;	697.4649
6;	31;	747.3979
6;	32;	1223.6226
6;	33;	902.1666
6;	34;	356.1652
6;	35;	485.6016
6;	36;	776.5917
6;	37;	1097.2596
6;	38;	1022.9146
6;	39;	334.7176
7;	0;	813.7892
7;	1;	1301.6440
7;	2;	1104.1132
7;	3;	799.1589
7;	4;	797.5732
7;	5;	1053.0008
7;	6;	680.1275
7;	7;	776.2591
7;	8;	1415.4037
7;	9;	1285.4049
7;	10;	1178.0617
7;	11;	857.2882
7;	12;	1258.9411
7;	13;	1001.1588
7;	14;	1017.7107
7;	15;	1234.7558
7;	16;	1017.9068
7;	17;	1220.6234
7;	18;	632.1653
7;	19;	1219.4540
7;	20;	793.9997
7;	21;	1254.9893
7;	22;	1051.0855
7;	23;	1080.5795
7;	24;	1356.7738
7;	25;	1272.6321
7;	26;	938.9650
7;	27;	1008.5677
7;	28;	1044.7340
7;	29;	1333.8504
7;	30;	904.3811
7;	31;	1192.9704
7;	32;	1274.9681
7;	33;	1051.4701
7;	34;	790.2043
7;	35;	1251.3235
7;	36;	883.2572
7;	37;	879.0613
7;	38;	864.2585
7;	39;	482.2989
8;	0;	1210.3446
8;	1;	738.7165
8;	2;	933.1754
8;	3;	933.3680
8;	4;	1145.3100
8;	5;	956.4692
8;	6;	997.4035
8;	7;	1256.9675
8;	8;	1358.6416
8;	9;	1105.7970
8;	10;	1244.5496
8;	11;	1330.4218
8;	12;	533.6863
8;	13;	495.6217
8;	14;	549.8019
8;	15;	1082.0007
8;	16;	918.3382
8;	17;	1284.0511
8;	18;	753.2134
8;	19;	807.1556
8;	20;	1181.1418
8;	21;	1061.4479
8;	22;	1348.7172
8;	23;	758.0987
8;	24;	1200.0480
8;	25;	1328.3012
8;	26;	1325.8438
8;	27;	1075.4811
8;	28;	1048.4787
8;	29;	1018.1046
8;	30;	1064.7458
8;	31;	1100.6918
8;	32;	1441.2414
8;	33;	1189.9443
8;	34;	554.7944
8;	35;	958.4049
8;	36;	1040.2951
8;	37;	1029.9264
8;	38;	573.6724
8;	39;	1321.1060
9;	0;	1066.4374
9;	1;	740.0380
9;	2;	1014.9527
9;	3;	1507.4274
9;	4;	1149.5642
9;	5;	1087.7961
9;	6;	658.2131
9;	7;	1179.0305
9;	8;	1068.0026
9;	9;	1322.3719
9;	10;	771.9170
9;	11;	591.5370
9;	12;	803.2639
9;	13;	1012.2833
9;	14;	1171.9551
9;	15;	1069.8302
9;	16;	1099.9466
9;	17;	1309.9959
9;	18;	1246.3673
9;	19;	767.4369
9;	20;	791.0162
9;	21;	257.0380
9;	22;	1137.1203
9;	23;	976.9709
9;	24;	1081.7129
9;	25;	1025.4337
9;	26;	1126.0762
9;	27;	806.6645
9;	28;	616.4683
9;	29;	1382.9100
9;	30;	922.0252
9;	31;	1041.3600
9;	32;	727.5320
9;	33;	368.1430
9;	34;	730.5593
9;	35;	951.9452
9;	36;	477.9534
9;	37;	1122.8148
9;	38;	1293.6505
