6;	0;	1240.1709
6;	1;	387.8397
6;	2;	866.0451
6;	3;	1014.4871
6;	4;	577.8985
6;	5;	889.3597
6;	6;	1055.9604
6;	7;	1160.2736
6;	8;	1088.2213
6;	9;	918.8181
6;	10;	1142.9902
6;	11;	777.4983
6;	12;	1178.6251
6;	13;	1158.9582
6;	14;	620.9486
6;	15;	1154.6995
6;	16;	694.4875
6;	17;	966.0799
6;	18;	1171.3334
6;	19;	661.8660
6;	20;	889.1635
6;	21;	1193.7002
6;	22;	879.6309
6;	23;	1198.4333
6;	24;	1325.8678
6;	25;	1151.8683
6;	26;	1064.0598
6;	27;	714.2737
6;	28;	664.7645
6;	29;	1190.0736
6;	30;	699.8983
6;	31;	749.6547
6;	32;	1225.9110
6;	33;	904.2862
6;	34;	358.6601
6;	35;	488.3758
6;	36;	779.0354
6;	37;	1099.9558
6;	38;	1025.5227
6;	39;	336.6652
7;	0;	816.3724
7;	1;	1304.9300
7;	2;	1106.8402
7;	3;	801.9305
7;	4;	800.1105
7;	5;	1055.7830
7;	6;	682.1805
7;	7;	778.8777
7;	8;	1418.5102
7;	9;	1288.3129
7;	10;	1181.1084
7;	11;	860.0159
7;	12;	1261.2702
7;	13;	1003.6485
7;	14;	1020.5965
7;	15;	1237.6681
7;	16;	1020.5874
7;	17;	1222.7966
7;	18;	633.8108
7;	19;	1222.4755
7;	20;	796.8155
7;	21;	1257.4318
7;	22;	1053.7342
7;	23;	1082.8571
7;	24;	1359.5604
7;	25;	1275.5714
7;	26;	941.6463
7;	27;	1011.1077
7;	28;	1048.0906
7;	29;	1336.2637
7;	30;	906.9999
7;	31;	1195.6329
7;	32;	1277.0317
7;	33;	1054.6480
7;	34;	792.5578
7;	35;	1254.0191
7;	36;	885.2445
7;	37;	881.7740
7;	38;	867.0642
7;	39;	485.0600
8;	0;	1213.1686
8;	1;	741.2800
8;	2;	935.4844
8;	3;	935.9294
8;	4;	1148.2769
8;	5;	959.4044
8;	6;	1000.0935
8;	7;	1259.7725
8;	8;	1361.1070
8;	9;	1108.6866
8;	10;	1247.4037
8;	11;	1333.6273
8;	12;	536.2683
8;	13;	497.9106
8;	14;	551.6669
8;	15;	1084.9443
8;	16;	920.7932
8;	17;	1286.8333
8;	18;	755.4007
8;	19;	810.0671
8;	20;	1184.1777
8;	21;	1064.5818
8;	22;	1351.4576
8;	23;	760.4785
8;	24;	1202.7447
8;	25;	1331.0601
8;	26;	1328.0452
8;	27;	1077.9417
8;	28;	1051.3055
8;	29;	1020.8332
8;	30;	1067.2255
8;	31;	1103.2459
8;	32;	1443.3924
8;	33;	1192.3283
8;	34;	557.4365
8;	35;	960.8808
8;	36;	1043.1961
8;	37;	1032.5119
8;	38;	576.4233
8;	39;	1323.6795
9;	0;	1068.6229
9;	1;	742.7063
9;	2;	1017.6780
9;	3;	1510.0896
9;	4;	1152.5341
9;	5;	1090.6942
9;	6;	660.7334
9;	7;	1181.6544
9;	8;	1070.7450
9;	9;	1325.4892
9;	10;	774.1083
9;	11;	593.6973
9;	12;	805.4067
9;	13;	1014.9128
9;	14;	1174.3655
9;	15;	1072.4570
9;	16;	1102.8944
9;	17;	1312.8122
9;	18;	1249.2901
9;	19;	770.4542
9;	20;	793.7525
9;	21;	258.8081
9;	22;	1139.6896
9;	23;	980.1602
9;	24;	1084.4321
9;	25;	1028.3434
9;	26;	1128.6020
9;	27;	808.9485
9;	28;	618.7552
9;	29;	1385.5825
9;	30;	924.5382
9;	31;	1044.1700
9;	32;	730.1206
9;	33;	370.1209
9;	34;	733.2518
9;	35;	954.4613
9;	36;	480.0009
9;	37;	1125.7989
9;	38;	1296.4103
