0;	0;	226,9843
0;	1;	405,2700
0;	2;	136,4698
0;	3;	319,8887
0;	4;	461,9211
0;	5;	172,1905
0;	6;	313,2429
0;	7;	319,3698
0;	8;	258,6935
0;	9;	381,9316
1;	0;	249,1364
1;	1;	439,8188
1;	2;	133,3568
1;	3;	302,7047
1;	4;	445,6506
1;	5;	167,7896
1;	6;	334,2144
1;	7;	325,0363
1;	8;	243,1230
1;	9;	376,6826
2;	0;	243,9470
2;	1;	415,9578
2;	2;	134,4853
2;	3;	329,4478
2;	4;	485,0717
2;	5;	177,4741
2;	6;	336,8519
2;	7;	322,3668
2;	8;	253,2042
2;	9;	489,6993
