0;	0;	213,8827
0;	1;	391,0639
0;	2;	124,4699
0;	3;	304,5457
0;	4;	447,5415
0;	5;	159,6798
0;	6;	299,0930
0;	7;	300,6451
0;	8;	239,9180
0;	9;	366,0452
1;	0;	235,2211
1;	1;	425,3904
1;	2;	122,6528
1;	3;	316,7439
1;	4;	478,7803
1;	5;	155,1096
1;	6;	351,9947
1;	7;	337,9190
1;	8;	251,9314
1;	9;	405,9349
2;	0;	251,0063
2;	1;	447,6044
2;	2;	125,5699
2;	3;	349,9733
2;	4;	488,7917
2;	5;	164,7915
2;	6;	326,2674
2;	7;	306,9558
2;	8;	238,2520
2;	9;	476,9141
