1;	0;	1033.9580
1;	1;	933.4518
1;	2;	1155.8420
1;	3;	1035.4769
1;	4;	118.1551
1;	5;	1218.1854
1;	6;	1107.6141
1;	7;	1308.4419
1;	8;	876.3008
1;	9;	1214.6366
1;	10;	800.0689
1;	11;	1180.5938
1;	12;	1099.0450
1;	13;	1114.0926
1;	14;	199.5264
1;	15;	1189.9392
1;	16;	960.1692
1;	17;	1117.7800
1;	18;	386.8816
1;	19;	558.8354
1;	20;	1308.9203
1;	21;	1167.7657
1;	22;	1197.2800
1;	23;	396.8345
1;	24;	897.9598
1;	25;	675.8110
1;	26;	1116.1374
1;	27;	1015.4768
1;	28;	1156.9207
1;	29;	799.1641
1;	30;	1103.6062
1;	31;	1256.0674
1;	32;	873.0664
1;	33;	1286.2744
1;	34;	972.4730
1;	35;	949.9609
1;	36;	931.6372
1;	37;	1118.1962
1;	38;	1248.7004
1;	39;	686.3600
2;	0;	1197.6625
2;	1;	446.9833
2;	2;	432.3698
2;	3;	335.9944
2;	4;	679.4113
2;	5;	1167.0039
2;	6;	815.2731
2;	7;	610.8337
2;	8;	888.8384
