0;	0;	128,2326
0;	1;	295,3747
0;	2;	44,7024
0;	3;	214,0881
0;	4;	348,6767
0;	5;	78,1433
0;	6;	208,1614
0;	7;	210,9339
0;	8;	153,9687
0;	9;	272,5904
1;	0;	148,1216
1;	1;	327,5374
1;	2;	43,6387
1;	3;	198,2460
1;	4;	333,4802
1;	5;	73,9384
1;	6;	227,4847
1;	7;	215,9803
1;	8;	142,6469
1;	9;	267,8314
2;	0;	142,2585
2;	1;	304,4178
2;	2;	44,1636
2;	3;	222,0922
2;	4;	370,4405
2;	5;	81,1120
2;	6;	229,5734
2;	7;	213,1324
2;	8;	152,0895
2;	9;	375,1367
