0;	0;	213,0113
0;	1;	391,2853
0;	2;	123,1928
0;	3;	304,8871
0;	4;	451,9516
0;	5;	158,6601
0;	6;	298,5581
0;	7;	302,1497
0;	8;	240,7904
0;	9;	367,6462
1;	0;	234,7086
1;	1;	425,2921
1;	2;	121,9440
1;	3;	287,7667
1;	4;	433,9732
1;	5;	154,0337
1;	6;	318,9637
1;	7;	307,8155
1;	8;	229,0690
1;	9;	362,8569
2;	0;	229,1343
2;	1;	401,2343
2;	2;	122,9979
2;	3;	313,9087
2;	4;	471,8124
2;	5;	162,2950
2;	6;	321,8932
2;	7;	304,5184
2;	8;	240,5846
2;	9;	478,1273
