0;	0;	1233.6211
0;	1;	1251.8654
0;	2;	1168.8485
0;	3;	746.3597
0;	4;	995.4344
0;	5;	282.7628
0;	6;	1307.1677
0;	7;	1055.7647
0;	8;	1227.4231
0;	9;	953.2888
0;	10;	1238.1478
0;	11;	716.5834
0;	12;	866.2498
0;	13;	1170.5777
0;	14;	834.7467
0;	15;	1010.7736
0;	16;	746.0394
0;	17;	1219.0096
0;	18;	1063.6186
0;	19;	584.8430
0;	20;	1260.1482
0;	21;	898.0401
0;	22;	1270.5188
0;	23;	1036.6311
0;	24;	1294.1320
0;	25;	1043.0610
0;	26;	1271.3940
0;	27;	976.0124
0;	28;	1373.0926
0;	29;	668.2769
0;	30;	1465.5293
0;	31;	846.8906
0;	32;	1156.0469
0;	33;	935.2285
0;	34;	1244.4865
0;	35;	619.2162
0;	36;	697.4752
0;	37;	891.1045
0;	38;	1028.3328
0;	39;	1037.6060
1;	0;	1115.2889
1;	1;	1013.8725
