0;	0;	154,3382
0;	1;	356,2169
0;	2;	53,2936
0;	3;	257,9032
0;	4;	420,4908
0;	5;	80,9860
0;	6;	250,9471
0;	7;	254,1947
0;	8;	185,2923
0;	9;	328,6256
1;	0;	178,3455
1;	1;	395,0753
1;	2;	51,8270
1;	3;	239,0450
1;	4;	402,1510
1;	5;	82,7905
1;	6;	274,0856
1;	7;	260,2608
1;	8;	171,8472
1;	9;	322,8621
2;	0;	171,2106
2;	1;	367,1954
2;	2;	52,6235
2;	3;	267,4942
2;	4;	446,4735
2;	5;	84,0218
2;	6;	276,5844
2;	7;	256,6929
2;	8;	183,1901
2;	9;	451,0635
