0;	0;	229,8903
0;	1;	443,3268
0;	2;	122,2230
0;	3;	339,2250
0;	4;	510,5792
0;	5;	152,1861
0;	6;	331,8241
0;	7;	335,7879
0;	8;	262,8299
0;	9;	414,1904
1;	0;	255,6258
1;	1;	483,5703
1;	2;	120,9130
1;	3;	319,3259
1;	4;	491,0022
1;	5;	153,5764
1;	6;	356,3106
1;	7;	342,1645
1;	8;	248,6237
1;	9;	408,1481
2;	0;	248,2464
2;	1;	454,1042
2;	2;	121,7151
2;	3;	349,6126
2;	4;	537,9734
2;	5;	155,2602
2;	6;	358,9561
2;	7;	338,1871
2;	8;	260,6050
2;	9;	542,6551
