0;	0;	1147.4845
0;	1;	1171.9849
0;	2;	1086.9745
0;	3;	665.9890
0;	4;	913.5761
0;	5;	212.1700
0;	6;	1221.4274
0;	7;	974.4899
0;	8;	1144.2844
0;	9;	870.6051
0;	10;	1152.4083
0;	11;	640.8460
0;	12;	787.7598
0;	13;	1087.2416
0;	14;	756.4419
0;	15;	930.7220
0;	16;	669.7864
0;	17;	1139.5080
0;	18;	985.9673
0;	19;	511.4998
0;	20;	1178.4203
0;	21;	818.0183
0;	22;	1190.4422
0;	23;	952.7897
0;	24;	1206.9639
0;	25;	956.7993
0;	26;	1189.5938
0;	27;	896.8987
0;	28;	1290.4782
0;	29;	594.3769
0;	30;	1380.0456
0;	31;	769.7183
0;	32;	1073.6929
0;	33;	856.1991
0;	34;	1166.4332
0;	35;	544.5071
0;	36;	622.2559
0;	37;	816.8805
0;	38;	950.2134
0;	39;	959.3965
1;	0;	1034.0686
1;	1;	933.0836
1;	2;	1158.8440
1;	3;	1038.0605
1;	4;	117.8678
1;	5;	1220.5172
1;	6;	1107.5650
1;	7;	1310.4795
1;	8;	876.7804
1;	9;	1217.6609
1;	10;	800.7081
1;	11;	1181.7978
1;	12;	1099.7265
1;	13;	1115.5386
1;	14;	199.9560
1;	15;	1192.5532
1;	16;	961.8260
1;	17;	1119.5064
1;	18;	387.7495
1;	19;	559.7217
1;	20;	1310.9395
1;	21;	1170.0473
1;	22;	1199.5633
1;	23;	397.6154
1;	24;	899.4920
1;	25;	676.9516
1;	26;	1117.9685
1;	27;	1017.3240
1;	28;	1158.9659
1;	29;	800.9017
1;	30;	1105.4758
1;	31;	1258.5892
1;	32;	874.6701
1;	33;	1288.7719
1;	34;	974.5930
1;	35;	951.4451
1;	36;	933.5733
1;	37;	1120.1522
1;	38;	1251.0061
1;	39;	688.2347
2;	0;	1200.3982
2;	1;	447.9277
2;	2;	433.8125
2;	3;	337.9771
2;	4;	680.7804
2;	5;	1173.8351
2;	6;	818.8016
2;	7;	613.8822
2;	8;	892.6605
2;	9;	1010.1169
2;	10;	1374.9709
2;	11;	916.6069
2;	12;	906.4697
2;	13;	925.8421
2;	14;	471.5030
2;	15;	1100.7938
2;	16;	868.9787
2;	17;	608.0539
2;	18;	812.2268
2;	19;	913.0475
2;	20;	1334.4915
2;	21;	813.2739
2;	22;	1063.4888
2;	23;	1001.5911
2;	24;	1031.3835
2;	25;	844.4749
2;	26;	468.2583
2;	27;	1049.6470
2;	28;	879.2175
2;	29;	1271.5438
2;	30;	434.0252
2;	31;	939.0252
2;	32;	775.0632
2;	33;	924.1629
2;	34;	567.0098
2;	35;	798.5079
2;	36;	1259.0010
2;	37;	835.3442
2;	38;	512.1699
2;	39;	850.9651
3;	0;	793.9646
3;	1;	803.3242
3;	2;	1103.3823
3;	3;	1237.1264
3;	4;	823.4850
3;	5;	361.2454
3;	6;	1092.3143
3;	7;	1123.1333
3;	8;	1222.7227
3;	9;	980.1021
3;	10;	1161.6704
3;	11;	725.2814
3;	12;	1303.4756
3;	13;	984.8776
3;	14;	830.6933
3;	15;	313.4482
3;	16;	830.5042
3;	17;	800.0092
3;	18;	1252.5753
3;	19;	937.5536
3;	20;	1182.9930
3;	21;	1175.1766
3;	22;	1145.5767
3;	23;	891.9992
3;	24;	862.3561
3;	25;	1221.8174
3;	26;	900.2098
3;	27;	744.2483
3;	28;	621.4688
3;	29;	1356.0507
3;	30;	1130.5676
3;	31;	405.9815
3;	32;	939.9868
3;	33;	1161.3468
3;	34;	572.1714
3;	35;	1128.1271
3;	36;	1033.4378
3;	37;	1008.3377
3;	38;	838.2091
