0;	0;	1230.2675
0;	1;	1259.1507
0;	2;	1170.8375
0;	3;	742.7840
0;	4;	994.6951
0;	5;	283.2005
0;	6;	1306.9755
0;	7;	1056.5262
0;	8;	1229.7168
0;	9;	950.0572
0;	10;	1235.7297
0;	11;	716.7625
0;	12;	865.8536
0;	13;	1169.5786
0;	14;	833.6592
0;	15;	1010.5835
0;	16;	746.2564
0;	17;	1224.4558
0;	18;	1068.5364
0;	19;	586.5187
0;	20;	1263.3395
0;	21;	897.0183
0;	22;	1277.5304
0;	23;	1032.3992
0;	24;	1290.6663
0;	25;	1036.8296
0;	26;	1275.1791
0;	27;	976.5977
0;	28;	1378.4556
0;	29;	669.5469
0;	30;	1468.3501
0;	31;	847.5329
0;	32;	1155.5287
0;	33;	935.1974
0;	34;	1252.3052
0;	35;	619.0787
0;	36;	697.4116
0;	37;	897.8778
0;	38;	1031.8837
0;	39;	1040.7631
1;	0;	1115.1107
1;	1;	1013.0180
1;	2;	1244.1483
1;	3;	1121.2409
1;	4;	186.9985
1;	5;	1305.8538
1;	6;	1190.2685
1;	7;	1397.4781
1;	8;	955.6419
1;	9;	1304.2961
1;	10;	879.5167
1;	11;	1266.0108
1;	12;	1182.2517
1;	13;	1197.9074
1;	14;	270.2812
1;	15;	1276.3222
1;	16;	1041.0892
1;	17;	1201.9347
1;	18;	460.3340
1;	19;	634.1602
1;	20;	1396.7629
1;	21;	1253.5738
1;	22;	1283.5897
1;	23;	469.7893
1;	24;	978.9187
1;	25;	753.0328
1;	26;	1200.3027
1;	27;	1098.0286
1;	28;	1241.6719
1;	29;	878.9589
1;	30;	1187.1047
1;	31;	1343.4465
1;	32;	953.4326
1;	33;	1374.3618
1;	34;	1055.3242
1;	35;	1031.3822
1;	36;	1012.8674
1;	37;	1202.9864
1;	38;	1336.3724
1;	39;	764.9130
2;	0;	1284.5510
2;	1;	520.2173
2;	2;	506.4727
2;	3;	411.9700
2;	4;	757.1065
2;	5;	1259.0627
2;	6;	897.9486
2;	7;	690.5209
2;	8;	973.9307
2;	9;	1091.8071
2;	10;	1463.0353
2;	11;	997.2734
2;	12;	987.8950
2;	13;	1006.8980
2;	14;	545.8309
2;	15;	1183.5752
2;	16;	948.1675
2;	17;	686.0763
2;	18;	892.6791
2;	19;	994.3433
2;	20;	1421.4279
2;	21;	892.0923
2;	22;	1146.3470
2;	23;	1083.5339
2;	24;	1114.1764
2;	25;	923.0385
2;	26;	541.1491
2;	27;	1133.1665
2;	28;	959.4446
2;	29;	1357.1697
2;	30;	507.1282
2;	31;	1019.0414
2;	32;	851.8632
2;	33;	1003.7346
2;	34;	641.3456
2;	35;	876.7790
2;	36;	1343.8861
2;	37;	913.7127
2;	38;	585.1743
2;	39;	929.1355
3;	0;	871.7127
3;	1;	881.2770
3;	2;	1185.9568
3;	3;	1322.6704
3;	4;	902.1469
3;	5;	435.8180
3;	6;	1176.4032
3;	7;	1207.8202
3;	8;	1308.1875
3;	9;	1061.2729
3;	10;	1245.8053
3;	11;	802.4951
3;	12;	1390.2054
3;	13;	1067.3914
3;	14;	909.2850
3;	15;	386.1585
3;	16;	911.7429
3;	17;	878.1253
3;	18;	1337.2011
3;	19;	1016.7620
3;	20;	1266.1759
3;	21;	1258.6480
3;	22;	1228.4405
3;	23;	970.0944
3;	24;	939.8029
3;	25;	1305.8290
3;	26;	979.4215
3;	27;	821.1832
3;	28;	695.8925
3;	29;	1442.1960
3;	30;	1213.0845
3;	31;	477.8796
3;	32;	1019.6510
3;	33;	1244.4078
3;	34;	646.7247
3;	35;	1210.6121
3;	36;	1114.5160
3;	37;	1088.4382
3;	38;	916.5648
