0;	0;	1233.5774
0;	1;	1261.6961
0;	2;	1173.7659
0;	3;	745.0715
0;	4;	997.0735
0;	5;	284.7490
0;	6;	1308.9392
0;	7;	1058.8639
0;	8;	1232.4431
0;	9;	952.4165
0;	10;	1238.2430
0;	11;	718.3433
0;	12;	867.9412
0;	13;	1171.7083
0;	14;	835.7797
0;	15;	1012.9493
0;	16;	749.2348
0;	17;	1226.7741
0;	18;	1071.0500
0;	19;	589.1392
0;	20;	1266.0481
0;	21;	899.6262
0;	22;	1280.0304
0;	23;	1034.5320
0;	24;	1292.7132
0;	25;	1039.6627
0;	26;	1277.5906
0;	27;	978.9455
0;	28;	1381.7202
0;	29;	671.7579
0;	30;	1471.0799
0;	31;	850.3298
0;	32;	1158.0807
0;	33;	937.7319
0;	34;	1254.3990
0;	35;	621.2401
0;	36;	699.7533
0;	37;	900.5455
0;	38;	1034.1215
0;	39;	1043.3956
1;	0;	1117.7015
1;	1;	1015.7903
1;	2;	1246.7590
1;	3;	1124.0729
1;	4;	189.4453
1;	5;	1308.4157
1;	6;	1193.2756
1;	7;	1400.3554
1;	8;	957.8519
1;	9;	1306.6731
1;	10;	882.3958
1;	11;	1268.1928
1;	12;	1184.4667
1;	13;	1200.5245
1;	14;	272.9968
1;	15;	1278.8324
1;	16;	1043.5453
1;	17;	1204.4138
1;	18;	462.6621
1;	19;	636.3881
1;	20;	1399.5039
1;	21;	1256.3800
1;	22;	1285.5690
1;	23;	471.9385
1;	24;	981.6571
1;	25;	755.6010
1;	26;	1202.9195
1;	27;	1100.2224
1;	28;	1244.3107
1;	29;	881.4268
1;	30;	1189.6880
1;	31;	1345.8630
1;	32;	956.1641
1;	33;	1376.7686
1;	34;	1058.0185
1;	35;	1034.0341
1;	36;	1015.1775
1;	37;	1206.2448
1;	38;	1339.0568
1;	39;	767.4631
2;	0;	1286.8591
2;	1;	522.4127
2;	2;	509.0512
2;	3;	414.4165
2;	4;	759.7140
2;	5;	1261.1179
2;	6;	900.4316
2;	7;	692.7430
2;	8;	976.4872
2;	9;	1094.0406
2;	10;	1466.1219
2;	11;	999.6775
2;	12;	990.6183
2;	13;	1009.4247
2;	14;	547.9450
2;	15;	1186.3806
2;	16;	950.4578
2;	17;	688.8894
2;	18;	894.9611
2;	19;	996.5130
2;	20;	1424.2490
2;	21;	894.6653
2;	22;	1148.5563
2;	23;	1086.0892
2;	24;	1116.8109
2;	25;	925.7969
2;	26;	543.3386
2;	27;	1136.3204
2;	28;	962.2174
2;	29;	1359.9326
2;	30;	509.5603
2;	31;	1021.4664
2;	32;	854.5504
2;	33;	1005.6806
2;	34;	643.5685
2;	35;	879.2860
2;	36;	1346.5956
2;	37;	915.5761
2;	38;	587.4118
2;	39;	931.6901
3;	0;	873.6147
3;	1;	883.9031
3;	2;	1188.8854
3;	3;	1325.5378
3;	4;	904.8424
3;	5;	438.5249
3;	6;	1179.1415
3;	7;	1209.9263
3;	8;	1311.2345
3;	9;	1063.6709
3;	10;	1248.4427
3;	11;	805.2066
3;	12;	1393.0079
3;	13;	1070.4195
3;	14;	911.9608
3;	15;	388.6739
3;	16;	913.7285
3;	17;	880.4614
3;	18;	1340.2274
3;	19;	1019.1189
3;	20;	1269.1456
3;	21;	1261.0743
3;	22;	1231.2522
3;	23;	972.3357
3;	24;	942.1872
3;	25;	1307.9207
3;	26;	981.7183
3;	27;	823.5542
3;	28;	697.9335
3;	29;	1444.6930
3;	30;	1215.9632
3;	31;	480.5972
3;	32;	1022.3697
3;	33;	1247.0636
3;	34;	649.0922
3;	35;	1213.0148
3;	36;	1117.1915
3;	37;	1090.8021
3;	38;	918.7534
