AMH	A	0.4
DHH	A	0.6
DMRT1	A	0.4
FOXL2	A	0.2
GATA4	A	0.2
NR0B1	A	0.4
NR5A1	A	0.2
PGD2	A	0.4
SOX9	A	0.2
SRY	A	0.4
WNT4	A	0.2
